"Date","US IPI - SA","CA IPI - SA","UK IPI - SA","GR IPI - SA"
2000-08-01,92.79,98.0638809595788,99.5401485673859,81.7068089007417
2000-09-01,93.1547,98.0250890208112,99.115670321896,81.8068172347696
2000-10-01,92.8361,98.2423238779097,99.5401485673859,81.5067922326861
2000-11-01,92.8395,98.2348330207684,100.495224619738,82.2068505708809
2000-12-01,92.5334,98.33274922483,103.042094092678,82.7068922410201
2001-01-01,92.0304,95.8163562865681,103.784931022285,82.5068755729644
2001-02-01,91.4079,95.5910955111039,103.784931022285,83.406950579215
2001-03-01,91.1751,94.8674252051291,103.784931022285,82.0068339028252
2001-04-01,90.8767,95.1879268785331,103.254333215423,80.6067172264355
2001-05-01,90.375,95.3152714499356,102.29925716307,81.5067922326861
2001-06-01,89.8626,94.3770415929843,102.405376724443,81.9068255687974
2001-07-01,89.3288,93.0629312259055,101.662539794836,79.4066172181015
2001-08-01,89.2201,93.55572261356,103.042094092678,81.6068005667139
2001-09-01,88.7478,92.1214910016078,101.556420233463,80.5067088924077
2001-10-01,88.4755,92.3951748178786,100.919702865228,79.106592216018
2001-11-01,87.9631,92.4789118994941,100.707463742483,78.1065088757396
2001-12-01,87.9329,90.6770932263924,101.025822426601,78.6065505458788
2002-01-01,88.5452,93.8660581237008,101.450300672091,79.0065838819902
2002-02-01,88.5362,95.1346882867072,102.617615847188,79.2066005500458
2002-03-01,89.2097,94.9800555928612,105.801202688362,79.4066172181015
2002-04-01,89.6389,96.3356332048295,102.829854969933,79.5066255521294
2002-05-01,90.0271,96.2775790619842,105.801202688362,78.7065588799067
2002-06-01,90.7645,95.5900253886551,100.707463742483,80.906742228519
2002-07-01,90.7437,96.5817613680445,104.315528829148,79.4066172181015
2002-08-01,90.6268,96.3824510619628,102.935974531305,81.3067755646304
2002-09-01,90.7241,95.5049506539786,104.42164839052,80.2066838903242
2002-10-01,90.4879,96.1518396742547,102.617615847188,79.6066338861572
2002-11-01,90.9823,95.5466854294803,103.466572338168,81.0067505625469
2002-12-01,90.4919,94.4797733480654,104.42164839052,79.6066338861572
2003-01-01,91.2395,95.5161869396906,104.527767951892,80.2066838903242
2003-02-01,91.3384,95.668679388639,106.54403961797,80.2066838903242
2003-03-01,91.069,95.3152714499356,106.756278740715,80.0066672222685
2003-04-01,90.4913,94.9717621438833,106.013441811107,79.8066505542128
2003-05-01,90.4697,95.0324915928505,105.2706048815,79.106592216018
2003-06-01,90.5899,94.5857154704927,106.437920056597,78.7065588799067
2003-07-01,91.0614,95.620791409057,106.756278740715,80.6067172264355
2003-08-01,90.8452,94.3361094093192,106.650159179342,78.6065505458788
2003-09-01,91.4453,96.2136392456707,106.225680933852,78.4065338778232
2003-10-01,91.5595,96.7561913271926,107.392996108949,80.8067338944912
2003-11-01,92.1763,96.8361829802375,106.225680933852,81.6068005667139
2003-12-01,92.2532,97.0306777352999,106.225680933852,82.0068339028252
2004-01-01,92.4067,96.6296493476266,107.180756986204,81.3067755646304
2004-02-01,92.9687,96.2968412660619,106.968517863459,81.7068089007417
2004-03-01,92.6,97.4739759596992,108.241952599929,81.2067672306026
2004-04-01,92.9761,97.2960681025926,107.923593915812,82.4068672389366
2004-05-01,93.6446,96.8792554088002,106.331800495225,83.3069422451871
2004-06-01,92.9303,98.2952949391234,106.013441811107,82.7068922410201
2004-07-01,93.6109,97.6304813678305,104.952246197382,83.7069755812984
2004-08-01,93.6958,98.1567140820088,103.678811460913,82.9069089090758
2004-09-01,93.7958,98.6519132451731,103.466572338168,82.7068922410201
2004-10-01,94.6226,98.5577424696821,104.315528829148,83.7069755812984
2004-11-01,94.8491,98.5684436941697,104.84612663601,82.3068589049087
2004-12-01,95.5841,98.6227524084443,104.209409267775,81.9068255687974
2005-01-01,95.9285,99.8905799796142,104.209409267775,84.4070339194933
2005-02-01,96.6287,98.8822571022689,104.103289706403,83.1069255771314
2005-03-01,96.4907,97.853334367785,101.768659356208,84.2070172514376
2005-04-01,96.6809,99.0922686328383,105.164485320127,84.8070672556046
2005-05-01,96.7925,99.9315121632793,104.527767951892,83.7069755812984
2005-06-01,97.19,99.2712466123936,105.907322249735,85.5071255937995
2005-07-01,96.8981,99.558574489886,105.164485320127,86.8072339361614
2005-08-01,97.2223,100.417347755017,104.315528829148,84.3070255854654
2005-09-01,95.3463,100.594185489675,104.633887513265,86.7072256021335
2005-10-01,96.4981,100.677387510066,103.891050583658,88.4073672806067
2005-11-01,97.5646,101.447875673174,104.42164839052,87.4072839403284
2005-12-01,98.0222,102.127670958749,107.817474354439,87.2072672722727
2006-01-01,98.2044,101.697481734347,106.225680933852,87.7073089424119
2006-02-01,98.2404,101.458844428274,106.756278740715,88.207350612551
2006-03-01,98.4742,101.611336877222,107.711354793067,87.4072839403284
2006-04-01,98.7765,100.959364775314,107.605235231694,89.4074506208851
2006-05-01,98.7884,100.612645101916,107.923593915812,90.7075589632469
2006-06-01,99.1069,100.076781285699,108.666430845419,90.2075172931078
2006-07-01,99.0357,100.116643346915,107.923593915812,91.8076506375531
2006-08-01,99.4583,99.4050119184888,108.984789529537,92.4077006417201
2006-09-01,99.2544,97.7744128371889,109.621506897771,92.3076923076923
2006-10-01,99.1514,97.5812557351875,108.984789529537,92.1076756396366
2006-11-01,99.0974,97.5036718576523,109.303148213654,93.707808984082
2006-12-01,100.1117,98.5047714084684,108.772550406792,94.6078839903325
2007-01-01,99.7226,98.0775250208005,108.878669968164,95.1079256604717
2007-02-01,100.6919,99.1313281022181,108.241952599929,95.5079589965831
2007-03-01,100.8857,99.3148541021806,107.817474354439,96.0080006667222
2007-04-01,101.5777,98.8747662451276,106.756278740715,95.1079256604717
2007-05-01,101.6481,99.0952114695724,108.454191722674,96.8080673389449
2007-06-01,101.6741,99.3688952858431,106.437920056597,96.7080590049171
2007-07-01,101.5627,98.3236531840156,105.058365758755,97.4081173431119
2007-08-01,101.7751,98.9381710002167,106.54403961797,97.7081423451954
2007-09-01,102.0279,98.4081928574677,105.2706048815,98.7082256854738
2007-10-01,101.7289,97.7160911637314,105.058365758755,98.8082340195016
2007-11-01,102.3185,97.3814103678814,105.058365758755,98.6082173514459
2007-12-01,102.3074,95.6178485723229,105.2706048815,99.6083006917243
2008-01-01,102.1686,95.3800138580857,105.588963565617,101.108425702142
2008-02-01,101.7673,95.532238776422,106.11956137248,100.808400700058
2008-03-01,101.3986,94.6675798378229,104.42164839052,100.108342361863
2008-04-01,100.7238,95.6721572865975,106.862398302087,100.308359029919
2008-05-01,100.1399,95.395798164205,105.907322249735,98.3081923493624
2008-06-01,99.9141,96.0798739395756,105.801202688362,99.4082840236686
2008-07-01,99.4943,97.6018555923261,106.11956137248,97.7081423451954
2008-08-01,97.9367,96.4613725925589,106.437920056597,99.7083090257521
2008-09-01,93.6585,95.5057532458152,106.11956137248,97.4081173431119
2008-10-01,94.5845,95.1277324907903,104.952246197382,95.3079423285274
2008-11-01,93.3455,93.3526668789076,101.662539794836,91.1075922993583
2008-12-01,90.7183,90.3908354713488,101.662539794836,87.7073089424119
2009-01-01,88.4683,88.6457332880315,98.2667138309161,80.7067255604634
2009-02-01,87.936,87.5670498596802,98.7973116377786,78.2065172097675
2009-03-01,86.5503,85.7917167171854,98.3728333922886,78.506542211851
2009-04-01,85.8598,84.1771694726169,99.2217898832685,76.2063505292108
2009-05-01,84.9991,83.430759064606,97.3116377785638,79.706642220185
2009-06-01,84.7277,83.0687901463125,98.3728333922886,80.306692224352
2009-07-01,85.7091,83.1605531462938,98.5850725150336,79.5066255521294
2009-08-01,86.6333,82.912017207569,96.0382030420941,80.5067088924077
2009-09-01,87.3615,84.334745003197,97.7361160240538,84.1070089174098
2009-10-01,87.5488,84.3384904317677,97.7361160240538,82.3068589049087
2009-11-01,87.9144,85.646447594766,97.6299964626813,83.3069422451871
2009-12-01,88.2318,85.1461653499702,97.4177573399363,83.3069422451871
2010-01-01,89.1936,86.0846627375338,96.5688008489565,84.1070089174098
2010-02-01,89.5089,87.2176548801597,98.4789529536611,83.3069422451871
2010-03-01,90.1449,88.3353977778908,99.6462681287584,86.1071755979665
2010-04-01,90.474,88.1620379411914,98.2667138309161,87.7073089424119
2010-05-01,91.7131,90.3472279815618,98.2667138309161,90.4075339611634
2010-06-01,91.9287,90.9283044712391,96.674920410329,90.1075089590799
2010-07-01,92.2737,90.9582678998044,95.6137247966042,89.5074589549129
2010-08-01,92.615,90.9823456549016,96.0382030420941,91.0075839653304
2010-09-01,92.8668,90.5465382876436,95.8259639193491,92.4077006417201
2010-10-01,92.6138,91.3100706548347,96.8871595330739,94.4078673222769
2010-11-01,92.6772,91.3381613691147,94.7647683056243,93.9078256521377
2010-12-01,93.5741,93.066409123864,93.1729748850371,95.4079506625552
2011-01-01,93.3793,92.8515820422752,93.0668553236647,95.2079339944996
2011-02-01,93.0051,92.4757015321478,91.5811814644499,96.3080256688057
2011-03-01,93.978,93.5281669605045,91.368942341705,96.9080756729728
2011-04-01,93.6525,93.8914735318589,90.5199858507252,97.5081256771398
2011-05-01,93.7878,92.2472303893373,91.7934205871949,98.7082256854738
2011-06-01,94.0378,92.8210835524855,92.2178988326848,97.1080923410284
2011-07-01,94.5146,94.4663968174558,91.8995401485674,100.108342361863
2011-08-01,95.1263,95.4653561233744,91.368942341705,99.3082756896408
2011-09-01,95.0732,96.1076971232433,91.2628227803325,97.8081506792233
2011-10-01,95.7291,95.4709742662304,90.9444640962151,98.9082423535295
2011-11-01,95.7455,95.2256486948519,90.5199858507252,98.2081840153346
2011-12-01,96.2147,96.1387306742574,91.0505836575876,96.8080673389449
2012-01-01,96.8051,96.1496994293572,90.4138662893527,97.3081090090841
2012-02-01,97.1033,94.0610879399876,90.5199858507252,97.2081006750563
2012-03-01,96.5973,94.2258867970968,91.0505836575876,98.4082006833903
2012-04-01,97.3006,95.0720861234547,91.4750619030775,96.6080506708892
2012-05-01,97.5046,95.0180449397922,92.0056597099398,98.5082090174181
2012-06-01,97.4903,94.4717474296996,90.7322249734701,97.3081090090841
2012-07-01,97.7234,94.1148615930378,93.809692253272,98.4082006833903
2012-08-01,97.313,93.1683382871085,92.9607357622922,98.4082006833903
2012-09-01,97.2405,92.8550599402336,90.7322249734701,97.1080923410284
2012-10-01,97.561,92.8317847769731,90.8383445348426,95.8079839986666
2012-11-01,97.9589,93.7801807971877,91.15670321896,95.1079256604717
2012-12-01,98.2061,93.3727316748219,92.2178988326848,95.9079923326944
2013-01-01,98.199,94.0955993889601,90.8383445348426,94.7078923243604
2013-02-01,98.6835,95.0975015316128,91.5811814644499,95.5079589965831
2013-03-01,99.0994,95.6882091233289,92.9607357622922,96.8080673389449
2013-04-01,98.9898,95.0244656744848,92.4301379554298,97.1080923410284
2013-05-01,99.0782,94.8246203071786,92.8546162009197,96.5080423368614
2013-06-01,99.2141,94.53408206234,93.9158118146445,98.2081840153346
2013-07-01,98.9132,94.9177209602209,94.1280509373894,96.5080423368614
2013-08-01,99.4891,95.7446580825011,93.2790944464096,98.7082256854738
2013-09-01,100.0172,96.5333383272381,94.8708878669968,98.2081840153346
2013-10-01,99.9038,97.87714459227,94.6586487442519,97.5081256771398
2013-11-01,100.1479,97.541126143359,95.2953661124867,99.7083090257521
2013-12-01,100.3576,96.6978696537351,95.1892465511142,99.80831735978
2014-01-01,99.9828,97.0523477148873,96.0382030420941,99.3082756896408
2014-02-01,100.7485,98.8557715716621,95.9320834807216,99.4082840236686
2014-03-01,101.7391,99.1695849797613,94.7647683056243,99.80831735978
2014-04-01,101.8023,100.463898081538,94.9770074283693,99.4082840236686
2014-05-01,102.2116,100.729288448831,94.4464096215069,98.7082256854738
2014-06-01,102.5637,101.577092958862,94.3402900601344,98.8082340195016
2014-07-01,102.8425,100.987187958982,95.4014856738592,100.908409034086
2014-08-01,102.6499,99.3078983062637,94.3402900601344,96.7080590049171
2014-09-01,102.9647,101.212983795671,94.9770074283693,99.1082590215851
2014-10-01,102.9704,102.027079448566,94.8708878669968,99.3082756896408
2014-11-01,103.6017,101.658154734355,95.8259639193491,99.4082840236686
2014-12-01,103.592,102.069616815904,97.7361160240538,101.108425702142
2015-01-01,102.798,101.38634363237,99.327909444641,98.4082006833903
2015-02-01,102.1554,100.746142877399,100.389105058366,99.3082756896408
2015-03-01,101.8077,100.143128877522,100.919702865228,99.208267355613
2015-04-01,101.2285,99.276062163413,100.813583303856,100.108342361863
2015-05-01,100.7536,98.3549542656418,100.282985496993,100.508375697975
2015-06-01,100.4529,99.156475979764,100.495224619738,100.208350695891
2015-07-01,101.11,100.617460652935,99.9646268128758,101.608467372281
2015-08-01,100.8802,101.706577775162,100.282985496993,99.0082506875573
2015-09-01,100.608,99.5500135102959,100.070746374248,99.208267355613
2015-10-01,100.151,99.326625449117,100.070746374248,100.308359029919
2015-11-01,99.3817,99.6455219388478,98.7973116377786,99.0082506875573
2015-12-01,98.8572,100.090692877533,98.5850725150336,99.9083256938078
2016-01-01,99.4086,100.697987367204,100.070746374248,101.20843403617
2016-02-01,98.8946,99.7734015714748,99.4340290060134,101.20843403617
2016-03-01,98.1385,98.7567852451517,100.282985496993,100.208350695891
2016-04-01,98.4364,99.0120094491812,103.466572338168,101.008417368114
2016-05-01,98.2096,95.2192279601594,101.768659356208,99.0082506875573
2016-06-01,98.6766,97.6962938984293,100.601344181111,101.20843403617
2016-07-01,98.8371,100.257364448927,100.601344181111,99.6083006917243
2016-08-01,98.7302,100.664278510069,100.389105058366,101.308442370198
2016-09-01,98.6287,101.849706652684,100.176865935621,101.008417368114
2016-10-01,98.7126,101.307422101774,98.6911920764061,101.808484040337
2016-11-01,98.3004,102.579530162739,99.5401485673859,101.408450704225
2016-12-01,98.9063,102.808803897386,101.025822426601,99.5082923576965
2017-01-01,98.7349,103.534079387034,99.7523876901309,100.908409034086
2017-02-01,98.4178,103.12930557079,99.2217898832685,102.10850904242
2017-03-01,99.0726,103.363127325844,98.0544747081712,101.608467372281
2017-04-01,100.0545,104.323027162383,98.903431199151,103.208600716726
2017-05-01,100.139,105.473676325414,99.115670321896,103.408617384782
2017-06-01,100.3148,105.566241917231,99.0095507605235,103.50862571881
2017-07-01,100.1418,106.106921284468,99.9646268128758,104.208684057005
2017-08-01,99.6878,104.88698169288,100.070746374248,106.408867405617
2017-09-01,99.7829,105.332687692789,101.87477891758,105.408784065339
2017-10-01,101.0401,104.646739203133,102.087018040325,103.808650720893
2017-11-01,101.226,105.79444552943,102.829854969933,107.608967413951
2017-12-01,101.3878,106.223297100771,103.14821365405,107.008917409784
2018-01-01,101.345,105.725155100872,103.042094092678,106.508875739645
2018-02-01,101.7068,107.125945386301,103.360452776795,104.608717393116
2018-03-01,102.2785,108.369427671761,103.14821365405,105.908825735478
2018-04-01,103.434,108.619568794159,103.042094092678,105.408784065339
2018-05-01,102.4735,108.378791243188,102.829854969933,107.108925743812
2018-06-01,103.2508,109.233284018524,104.633887513265,107.008917409784
2018-07-01,103.4588,110.205757793836,103.784931022285,104.708725727144
2018-08-01,104.1802,110.413629079507,104.527767951892,105.708809067422
2018-09-01,104.1665,110.185960528533,104.740007074637,105.008750729227
2018-10-01,104.0476,110.627921099872,103.678811460913,105.008750729227
2018-11-01,103.9603,109.670429038843,103.57269189954,103.008584048671
2018-12-01,103.869,108.663978875783,103.784931022285,103.908659054921
2019-01-01,103.2684,107.381972182167,104.84612663601,103.608634052838
2019-02-01,102.8157,106.820960488404,105.482844004245,103.608634052838
2019-03-01,102.9,108.722033018628,106.437920056597,104.40870072506
2019-04-01,102.3826,111.285511344636,103.99717014503,102.808567380615
2019-05-01,102.5756,111.377541875229,105.2706048815,103.50862571881
2019-06-01,102.5928,110.549267099888,105.588963565617,102.608550712559
2019-07-01,102.2012,108.530213569688,106.013441811107,102.008500708392
2019-08-01,102.9086,108.622779161506,105.376724442872,102.208517376448
2019-09-01,102.579,108.323144875852,106.968517863459,101.408450704225
2019-10-01,101.7775,109.096575875695,107.923593915812,100.708392366031
2019-11-01,102.0979,108.166639467721,107.605235231694,100.808400700058
2019-12-01,101.7632,107.319102488302,107.711354793067,98.5082090174181
2020-01-01,101.303,107.855501365744,110.045985143261,101.508459038253
2020-02-01,101.7038,108.829847855341,111.001061195614,102.808567380615
2020-03-01,97.8746,102.292469815859,105.376724442872,91.5076256354696
2020-04-01,84.959,89.0751199205969,86.1690838344535,71.1059254937911
2020-05-01,86.3345,93.0254769401989,92.6423770781748,79.8066505542128
2020-06-01,91.7523,96.8797904700246,103.466572338168,89.5074589549129
2020-07-01,95.2439,99.863559387783,109.197028652282,91.6076339694974
2020-08-01,96.1173,99.586665204166,111.319419879731,90.7075589632469
2020-09-01,96.0711,101.163758163028,113.017332861691,93.6078006500542
2020-10-01,96.825,101.104633897734,114.184648036788,97.2081006750563
2020-11-01,97.1183,103.48966930541,115.98868058012,98.6082173514459
2020-12-01,98.138,104.666803999048,116.8376370711,98.7082256854738
2021-01-01,99.2645,105.290417856063,114.927484966395,98.2081840153346
2021-02-01,96.2231,103.715197611487,115.351963211885,97.0080840070006
2021-03-01,98.8621,104.5889525909,116.41315882561,98.5082090174181
2021-04-01,99.0246,103.026038754484,115.776441457375,98.0081673472789
2021-05-01,99.7785,102.927855019811,117.68659356208,97.0080840070006
2021-06-01,100.1923,105.250555794847,115.458082773258,96.3080256688057
2021-07-01,100.8724,105.377900366249,115.670321896003,97.5081256771398
2021-08-01,100.837,105.556610815193,116.094800141493,92.9077423118593
2021-09-01,99.8498,105.506047529489,114.927484966395,92.7077256438036
2021-10-01,101.3602,107.477480610719,114.078528475416,95.9079923326944
2021-11-01,101.961,106.722241692506,114.184648036788,96.6080506708892
2021-12-01,101.7587,107.095446896511,114.290767598161,97.8081506792233
2022-01-01,102.146,106.56760899866,113.760169791298,98.1081756813068
2022-02-01,102.8987,107.430127692361,113.441811107181,98.2081840153346
2022-03-01,103.5717,108.697955263531,113.441811107181,93.5077923160264
2022-04-01,104.2709,110.328821875443,113.229571984436,94.907908992416
2022-05-01,104.1646,109.626286487831,113.654050229926,95.5079589965831
2022-06-01,104.0772,109.937157059197,113.335691545808,96.8080673389449
2022-07-01,104.7577,110.672598712108,112.062256809339,96.2080173347779
2022-08-01,104.6544,109.978089242862,110.045985143261,96.1080090007501
