"Date","US IPI - SA","CA IPI - SA","UK IPI - SA","GR IPI - SA","US 3M IR - NSA","CA 3M IR - NSA","UK 3M IR - NSA","GR 3M IR - NSA","US HUR - SA","CA HUR - SA","UK HUR - SA","GR HUR - SA","US TSP - NSA","CA TSP - NSA","UK TSP - NSA","GR TSP - NSA"
1971-10-01,38.6193,43.228826773403,60.3820304209409,50.7402763928075,5.27,5.155,NA,7.8,5.8,6.3,NA,NA,-2.15358867903921,-8.37448153268813,-2.4413145539906,-2.58878904578519
1971-11-01,38.7832,42.9440617993321,59.957552175451,49.9995424308687,4.87,4.605,NA,6.79,6,6.2,NA,NA,-4.82892416249327,0.468567409037788,-2.30991337824831,-6.03997364375138
1971-12-01,39.2309,43.5488349373342,58.4718783162363,49.1353528086068,4.65,4.396,NA,6.63,6,5.9,NA,NA,7.01105339823221,11.8571718951148,6.10837438423645,6.33473585787751
1972-01-01,40.1688,43.8119840882909,56.7739653342766,51.0489155436153,3.95,4.0625,NA,5.19,5.8,6,NA,NA,4.44015081235377,8.92240596038527,5.84958217270195,3.95691360738623
1972-02-01,40.5837,43.2715885104335,56.1372479660417,51.4192825245847,3.61,4.4975,NA,4.88,5.7,5.8,NA,NA,2.2022237216572,3.33388944500056,2.80701754385966,6.85134277860012
1972-03-01,40.8655,43.7734515340436,57.4106827025115,51.9748329960388,4.08,5.256,NA,4.8,5.8,6.1,NA,NA,2.59648426438487,-2.43701172312965,3.15699658703072,3.54245002968534
1972-04-01,41.2656,44.9106317935349,59.6391934913336,51.9748329960388,4.6,5.7525,NA,4.78,5.7,5.8,NA,NA,1.1463660684606,1.0480638399588,2.72952853598014,3.11544342507647
1972-05-01,41.2706,44.5910935388018,61.5493455960382,51.666193845231,4.41,6.018,NA,4.71,5.7,6.1,NA,NA,-1.36337232918687,2.75584103646556,1.85185185185185,1.77942539388322
1972-06-01,41.3786,45.0440860058057,62.0799434029006,51.9748329960388,4.64,5.515,NA,4.65,5.7,6.3,NA,NA,0.0842890084318825,-2.22417014193252,-5.29644268774702,-1.03806228373703
1972-07-01,41.3347,45.244267324212,61.7615847187832,52.2217443166851,4.82,4.98,NA,4.65,5.6,6.3,NA,NA,-1.10674509255072,2.31551494625504,1.66944908180299,-0.478468899521544
1972-08-01,41.9046,45.3274412522823,61.5493455960382,51.9748329960388,4.85,4.836,NA,4.8,5.6,6.4,NA,NA,3.13004126400257,5.25994370984017,4.43349753694581,4.08653846153846
1972-09-01,42.2284,46.4462950530462,61.8677042801556,52.0365608262004,5.13,5.025,NA,5.32,5.5,6.4,NA,NA,-1.65674460259052,-1.83723061658635,-6.28930817610061,-2.82465802096285
1972-10-01,42.7745,47.3222057983733,62.7166607711355,52.7155669579776,5.25,5.025,NA,6.88,5.6,6.6,NA,NA,-0.0981404431565898,-2.62968546563422,-1.84563758389264,-3.47349177330896
1972-11-01,43.2795,47.9001941120816,63.8839759462328,53.6414844104011,5.22,5.124,NA,8.07,5.3,6.4,NA,NA,4.99020142632997,4.39854320249134,3.16239316239318,1.49621212121212
1972-12-01,43.7695,48.1525353514811,64.8390519985851,54.3204905421784,5.43,5.085,NA,8.6,5.2,6.4,NA,NA,2.01520623161663,3.35709590980333,2.89975144987572,-1.99664116439635
1973-01-01,44.0847,48.5735739930118,65.6880084895649,54.8143131834709,5.81,5.116,NA,7.89,4.9,6.1,NA,NA,0.196732997874402,1.65011658432389,-4.58937198067633,4.74105102817974
1973-02-01,44.7242,50.0152554128957,66.2186062964273,55.3081358247634,6.34,4.9375,NA,7.96,5,5.9,NA,NA,-4.45205989894887,0.257454965432048,-7.59493670886076,-1.49063806580624
1973-03-01,44.7435,50.6200285508978,66.4308454191723,55.6785028057328,7.05,5.1025,NA,8.77,4.9,5.6,NA,NA,-2.22703727833394,-0.871179091701778,-2.3744292237443,3.74607861229012
1973-04-01,44.6782,50.2262446428591,66.4308454191723,55.369863654925,7.31,5.5825,NA,10.62,5,5.5,NA,NA,-2.46426101047663,-3.30471133205288,2.24508886810103,0.14229811454996
1973-05-01,44.9741,50.3479511251766,66.2186062964273,55.7402306358944,7.55,6.35,NA,12.42,4.9,5.3,NA,NA,-3.27992242638405,-3.73897295086755,-0.731930466605668,-8.86323268206038
1973-06-01,45.0257,50.7219988468935,66.1124867350548,55.369863654925,8.16,7.085,NA,13.62,4.9,5.4,NA,NA,-2.8307994506282,-0.380617137308294,2.67281105990784,-3.13778990450204
1973-07-01,45.1952,51.6604075155728,66.1124867350548,53.3945730897549,9.7,7.705,NA,14.3,4.8,5.3,NA,NA,1.79397133870603,6.73629242819844,-5.83482944344704,-6.11670020120727
1973-08-01,45.1308,50.2422215555958,66.5369649805447,56.35750893751,10.77,8.31,NA,14.57,4.8,5.3,NA,NA,-1.42137206649367,-2.47879973907373,-3.05052430886559,-1.22160308615515
1973-09-01,45.4862,50.7398553964227,67.2798019101521,56.1105976168638,10.59,8.8025,NA,14.25,4.8,5.6,NA,NA,2.49786402002766,4.54682274247492,-1.17994100294984,-1.12822738121067
1973-10-01,45.8531,51.290119067441,67.5981605942696,55.7402306358944,9.2,9.35,NA,14.49,4.6,5.7,NA,NA,4.52081505295234,5.50872534749436,2.98507462686566,1.64581961816984
1973-11-01,46.0654,51.9141584825667,66.8553236646622,56.0488697867022,9.24,9.35,NA,13.62,4.8,5.5,NA,NA,-7.89879411549306,-10.3611115322226,-4.92753623188404,-2.31001727115716
1973-12-01,45.9344,51.7482805356244,64.5206933144676,55.4933193152481,9.27,9.925,NA,13.2,4.9,5.4,NA,NA,-7.69246670262242,0.440565886163204,-16.3617886178862,-6.78453038674033
1974-01-01,45.6298,52.4681814271701,61.9738238415281,55.6785028057328,9,9.468,NA,12.09,5.1,5.3,NA,NA,1.98972488910451,0.729091245853615,-0.24301336573511,3.60360360360361
1974-02-01,45.4951,52.4695911547645,60.9126282278033,55.4933193152481,8.08,8.745,NA,10.67,5.2,5.2,NA,NA,-2.70062347100974,3.78957574136604,-2.0706455542022,0.41189931350114
1974-03-01,45.4952,52.7050156630311,62.1860629642731,55.1846801644403,8.84,8.9075,NA,11.2,5.1,5.2,NA,NA,4.28898021483863,-2.16624522862342,-6.46766169154229,-2.8714676390155
1974-04-01,45.3625,51.7727158139275,65.05129112133,55.3081358247634,10.25,10.4175,NA,10.07,5.1,5.2,NA,NA,-5.64036225704998,-9.46266297905966,-3.45744680851065,2.39324260910372
1974-05-01,45.7241,52.3995746842421,67.4920410328971,55.9254141263791,11.2,11.782,NA,9.1,5.1,5.4,NA,NA,-3.7815930504087,-6.19863262782748,0.688705234159792,-0.641613198900113
1974-06-01,45.639,51.6820233386871,68.4471170852494,55.2464079946018,11.38,11.375,NA,9.46,5.4,5,NA,NA,-0.446695344420792,-2.18175121639172,-8.2079343365253,-3.52859778597785
1974-07-01,45.7193,51.4301520084858,68.0226388397594,55.1846801644403,12.25,11.648,NA,9.48,5.5,5.1,NA,NA,-8.20874019381634,4.72934811688119,-9.23994038748138,-3.80109968921826
1974-08-01,45.2357,51.3718832679168,66.9614432260347,53.8266679008858,12.23,11.805,NA,9.65,5.5,5.3,NA,NA,-7.88241941389853,-12.9692703602785,-12.807881773399,2.31113320079522
1974-09-01,45.2421,50.7121307537326,65.9002476123099,53.950123561209,11.6,11.54,NA,9.69,5.9,5.4,NA,NA,-10.4520270029779,-7.90211766752184,-9.03954802259886,-4.4449842118047
1974-10-01,45.1011,50.6402346464177,64.9451715599576,53.7649400707242,9.78,10.752,NA,9.78,6,5.4,NA,NA,2.59243507650643,5.72716863985646,-4.55486542443064,-2.66903914590748
1974-11-01,43.6158,49.7286108020322,64.3084541917227,53.3945730897549,9.09,9.795,NA,9.04,6.6,5.6,NA,NA,3.73414779037632,-5.05855689899632,-7.80911062906723,2.76834682684775
1974-12-01,42.0553,49.6125432300924,64.0962150689777,50.7402763928075,9.23,10.4175,NA,8.6,7.2,6,NA,NA,-6.78154459044761,-1.7615239887112,-10.8235294117647,5.31130876747139
1975-01-01,41.475,47.9302683007624,63.9900955076052,51.0489155436153,7.48,8.476,NA,7.74,8.1,6.9,NA,NA,8.89649811836265,17.2583850039501,18.2058047493404,4.488416988417
1975-02-01,40.529,47.9626920354338,63.6717368234878,50.8020042229691,6.41,6.895,NA,6.43,8.1,6.6,NA,NA,10.1626395924464,2.72866476112702,43.75,6.72055427251732
1975-03-01,40.0796,47.139411120298,62.9288998938804,51.3575546944232,6.18,6.77,NA,5.71,8.6,6.6,NA,NA,4.41628287286385,-1.6624765236056,9.78260869565215,6.38389958883358
1975-04-01,40.1527,47.5703178549895,61.9738238415281,50.6785485626459,6.26,7.094,NA,4.89,8.8,6.5,NA,NA,1.26522896624812,1.91289409862569,5.65770862800568,3.80390561432058
1975-05-01,40.0399,46.4575728738014,61.0187477891758,50.4933650721612,5.79,7.51,NA,4.99,9,7,NA,NA,6.32774815750685,2.19824893657108,9.50468540829986,-3.13541054281793
1975-06-01,40.2987,47.1041679304378,60.2759108595684,50.3699094118381,5.82,7.2825,NA,4.88,8.8,7,NA,NA,3.06621297253711,2.38575725235275,0.855745721271399,-4.02589520534089
1975-07-01,40.7094,47.7559319882536,59.957552175451,49.1353528086068,6.55,7.484,NA,4.66,8.6,6.9,NA,NA,0.657464997538909,-0.343033668470268,-6.42424242424242,3.60455311973019
1975-08-01,41.1098,47.3931620872919,60.0636717368235,51.0489155436153,6.87,8.355,NA,3.88,8.4,7.1,NA,NA,-7.74537305170324,-1.21425922580276,-2.72020725388603,1.20040691759919
1975-09-01,41.638,47.6252972311715,60.3820304209409,50.9871877134538,7.03,8.94,NA,3.93,8.4,6.9,NA,NA,-1.61081657269348,-6.01886610838388,10.7856191744341,-2.57338158423803
1975-10-01,41.8171,47.1699552181769,60.9126282278033,51.9748329960388,6.56,8.888,NA,4.07,8.4,7.2,NA,NA,4.22505133242903,-4.65397339123491,3.48557692307692,2.68262484523317
1975-11-01,41.8764,48.2385287347402,61.3371064732932,52.7155669579776,6.26,9.1725,NA,4.12,8.3,7.2,NA,NA,1.63817474683468,5.35808277743762,6.85249709639954,5.20498392282961
1975-12-01,42.4484,49.1337057571909,61.5493455960382,52.6538391278161,6.03,9.418,NA,4.21,8.2,7,NA,NA,-1.79770583653111,-2.78035501269359,-0.869565217391328,1.68099331423112
1976-01-01,43.0149,49.068858287848,61.6554651574107,53.3328452595933,5.14,9.04,NA,3.93,7.9,7.1,NA,NA,9.69045872561808,9.00748788724125,7.56578947368424,2.06650385121172
1976-02-01,43.4515,49.3893363609774,61.9738238415281,54.3822183723399,5.18,8.9075,NA,3.72,7.7,7,NA,NA,4.71405770934631,3.3624197877683,1.12130479102954,1.10436223081171
1976-03-01,43.5359,50.1581078091293,62.5044216483905,54.3204905421784,5.34,9.806,NA,3.74,7.6,6.7,NA,NA,0.512622378134031,-1.88853105977403,0,1.71126888767522
1976-04-01,43.7593,50.7774481322737,63.0350194552529,54.6291296929862,5.12,9.73,NA,3.62,7.7,6.8,NA,NA,0.501446011169119,1.98559895265112,1.00806451612904,-1.91516019330589
1976-05-01,43.9359,51.4437793752317,63.3533781393704,54.937768843794,5.56,9.435,NA,3.77,7.4,6.9,NA,NA,-0.750634564353429,0.0837193726628279,1.19760479041916,-4.8905109489051
1976-06-01,43.9918,50.7144802997233,63.1411390166254,55.5550471454097,5.84,9.39,NA,4.14,7.6,6.9,NA,NA,0.660422538549244,-1.89326343966095,-6.4102564102564,-0.0959324635456468
1976-07-01,44.2254,50.747843852791,62.822780332508,53.518028750078,5.52,9.34,NA,4.47,7.8,7.4,NA,NA,2.6691729634739,-0.519160627161182,0.421496311907261,-0.979450739389295
1976-08-01,44.5365,51.2680333351286,62.822780332508,55.2464079946018,5.39,9.34,NA,4.56,7.8,7.1,NA,NA,-0.887133216457248,-0.168560191225348,-4.40713536201467,-1.28006206361521
1976-09-01,44.6775,51.3963185462199,63.5656172621153,55.8019584660559,5.33,9.47,NA,4.56,7.6,7,NA,NA,2.01072551588174,-1.86015453591531,-5.81778265642152,0.23575638506876
1976-10-01,44.6695,50.5251068928742,64.6268128758401,55.8019584660559,5.12,9.27,NA,4.85,7.7,7.4,NA,NA,-3.29994486838465,-3.81512441679626,-11.5384615384615,-4.42963543708351
1976-11-01,45.354,51.5363514872647,65.7941280509374,55.8636862962175,5.01,9.04,NA,4.69,7.8,7.4,NA,NA,-0.480891127232382,-7.01834167045627,4.08432147562583,0.266611977030368
1976-12-01,45.8357,51.6890719766592,66.6430845419172,55.9254141263791,4.67,8.55,NA,4.93,7.8,7.5,NA,NA,3.99626201672326,9.93587653515921,9.24050632911394,0.981795868275712
1977-01-01,45.5276,52.6580247432174,67.1736823487796,56.2340532771869,4.83,8.1275,NA,4.78,7.5,7.6,NA,NA,-0.0933225029501357,-1.47500790888958,12.7462340672074,2.00526635608671
1977-02-01,46.2567,51.9743068599283,67.3859214715246,56.0488697867022,4.83,7.835,NA,4.71,7.6,7.9,NA,NA,-2.41380253053954,1.23620309050774,4.93319630010277,-1.05242255758539
1977-03-01,46.8356,52.0612400615836,67.2798019101521,56.6661480883179,4.84,7.77,NA,4.73,7.4,7.8,NA,NA,-0.467965740144436,1.30733854022122,4.60333006856023,-0.88300220750553
1977-04-01,47.2898,51.6928312502443,67.1736823487796,56.0488697867022,4.8,7.64,NA,4.62,7.2,7.9,NA,NA,-1.37124794171351,-2.67290213382124,0.468164794007499,4.6770601336303
1977-05-01,47.6607,52.3102919365961,66.8553236646622,55.5550471454097,5.36,7.38,NA,4.44,7,7.8,NA,NA,0.0689035037329868,-1.36712270931552,9.31966449207827,2.37911025145068
1977-06-01,48.0196,52.8436388764815,66.6430845419172,56.5426924279948,5.42,7.042,NA,4.28,7.2,7.8,NA,NA,0.64150104621657,5.10094884782762,-0.937766410912187,-2.21046665407143
1977-07-01,48.0819,52.5419571712776,66.4308454191723,54.1353070516936,5.46,7.185,NA,4.29,6.9,8.1,NA,NA,1.17908258557434,0.222062759396471,-0.0860585197934748,0.0386398763524139
1977-08-01,48.1315,52.6880989318982,66.4308454191723,56.4809645978332,5.9,7.51,NA,4.12,7,8.2,NA,NA,-2.6128623413446,-2.9249271912765,7.40740740740744,2.70374662031672
1977-09-01,48.3308,52.4601929708018,66.5369649805447,56.6044202581563,6.19,7.315,NA,4.15,6.8,8.3,NA,NA,-1.58388610409656,-0.321937605900531,8.90136327185243,0.0564121850319731
1977-10-01,48.4014,52.8182637797821,66.6430845419172,56.35750893751,6.67,7.38,NA,4.13,6.8,8.4,NA,NA,-2.45149604180282,-2.95379323447359,0.810014727540497,1.46588987032513
1977-11-01,48.4924,52.9766231795542,66.7492041032897,56.4192367676716,6.68,7.458,NA,4.15,6.8,8.5,NA,NA,0.977976076447276,4.83756298105158,-6.0628195763331,2.35228746064085
1977-12-01,48.564,53.1114871194195,66.5369649805447,57.5303377105798,6.71,7.2725,NA,3.98,6.4,8.5,NA,NA,-0.0781401157728193,4.13865628808429,0.544323483670319,-1.68295331161781
1978-01-01,47.8693,53.2115777786226,66.4308454191723,57.7155212010645,6.94,7.1675,NA,3.58,6.4,8.3,NA,NA,-3.73758783386625,-5.77110014250795,-0.232018561484908,1.60132523467698
1978-02-01,48.1283,53.6067714142557,66.7492041032897,56.0488697867022,6.9,7.2675,NA,3.46,6.3,8.3,NA,NA,-0.976048737425375,0.725131204679279,-5.34883720930233,0.797101449275359
1978-03-01,49.0553,53.4122290062271,67.3859214715246,54.8760410136324,6.86,7.57,NA,3.51,6.3,8.5,NA,NA,0.185062056338778,5.72547927770268,-0.0819000819000855,-1.00647016534868
1978-04-01,50.026,54.4117258706642,68.3409975238769,55.9871419565406,7.03,8.3575,NA,3.56,6.1,8.4,NA,NA,4.55634145416176,1.71547881045088,2.29508196721311,-0.853304284676824
1978-05-01,50.2717,53.7580821760558,69.0838344534842,55.9254141263791,7.4,8.172,NA,3.6,6,8.6,NA,NA,5.28347821796473,4.36985668053628,5.76923076923079,-1.95934810474273
1978-06-01,50.5939,54.8388733317706,69.4021931376017,55.6167749755712,7.83,8.3575,NA,3.68,5.9,8.4,NA,NA,0.63227617853445,-0.230341259435129,-0.83333333333335,3.23122898767279
1978-07-01,50.5499,54.0273401465882,69.5083126989742,57.0982428994488,8.12,8.4475,NA,3.75,6.2,8.3,NA,NA,-0.407370266486483,6.00536335867015,1.60427807486632,1.93595078704539
1978-08-01,50.7622,54.2867300239598,69.5083126989742,57.6537933709029,8.06,8.942,NA,3.7,5.9,8.4,NA,NA,7.18696610727214,3.21832148032737,7.74436090225564,2.44941427050055
1978-09-01,50.8856,55.650406516953,69.5083126989742,58.5797108233264,8.64,9.27,NA,3.7,6,8.4,NA,NA,0.0731512291124469,4.25657964145723,1.39567341242148,2.54677754677753
1978-10-01,51.2821,55.8364905594152,69.6144322603466,57.5920655407414,9.44,9.78,NA,3.95,5.8,8.2,NA,NA,-3.71168462334567,-5.35705945542012,-2.61527873365448,1.52052711606693
1978-11-01,51.6737,56.3684277717061,69.5083126989742,58.0241603518723,10.72,10.626,NA,3.85,5.9,8.3,NA,NA,-6.49999668914855,4.43808395841558,-4.31095406360426,-2.82908969878518
1978-12-01,51.9404,57.2480977906183,69.0838344534842,59.8759952567193,10.72,10.6075,NA,4.06,6,8.3,NA,NA,1.80196541085006,3.08710033076075,2.51107828655834,-0.291145744134252
1979-01-01,51.6507,57.1597548613686,68.8715953307393,58.2710716725186,10.51,10.97,NA,3.89,5.9,8.2,NA,NA,3.87677167157576,3.54469060351414,-1.00864553314122,1.56303675712813
1979-02-01,51.9097,57.250447336609,69.2960735762292,58.0858881820339,10.19,11.005,NA,4.15,5.9,8,NA,NA,-1.23042523595018,2.21041758890362,0.509461426491997,-2.94266869609336
1979-03-01,52.0667,57.1259213991027,70.6756278740714,58.3327995026802,10.13,11.11,NA,4.47,5.8,7.9,NA,NA,2.00654535675448,5.84757752497547,13.4685010861695,-1.65534065168147
1979-04-01,51.4548,56.7598621337541,72.3735408560311,59.6908117662346,10.06,11.24,NA,5.54,5.8,8,NA,NA,2.3327743574752,1.22342928455984,6.19017230376516,-0.779588944011336
1979-05-01,51.9061,57.7274051727179,73.4347364697559,59.5673561059115,10.16,11.286,NA,5.92,5.6,7.6,NA,NA,-2.23683001550285,2.38225168596856,-0.300480769230782,-3.07142857142856
1979-06-01,51.9067,57.3411398118494,73.1163777856385,60.7401848789812,9.95,11.19,NA,6.46,5.7,7.4,NA,NA,2.49077015825641,6.49746326505097,-5.48523206751055,-3.81355932203391
1979-07-01,51.8258,57.975047320136,72.0551821719137,61.0488240297891,10.11,11.2625,NA,6.84,5.7,7.2,NA,NA,1.34393246421827,-3.72649699396322,-3.38010204081632,0.727829917640296
1979-08-01,51.49,57.9477925866441,71.1001061195614,60.1846344075272,10.71,11.79,NA,7.09,6,7.1,NA,NA,4.81234842108833,8.80559655991271,0.462046204620465,2.09165240540028
1979-09-01,51.4847,57.8284356503174,70.8878669968164,60.3080900678503,11.89,12,NA,7.89,5.9,7,NA,NA,1.13227656803976,3.33805226213651,1.05124835742445,1.58316260011174
1979-10-01,51.8421,57.741502448662,71.2062256809338,59.6290839360731,13.66,13.47,NA,8.76,6,7.2,NA,NA,-4.22416718407032,-9.85335837295722,1.10533159947984,-1.83351668500184
1979-11-01,51.7591,57.2551464285904,71.5245843650513,61.1722796901122,13.9,14.1625,NA,9.65,5.9,7.2,NA,NA,-0.419673062078405,7.62060952212098,-9.77491961414793,-4.18378782218901
1979-12-01,51.7974,56.5112801679397,71.4184648036788,62.0981971425357,13.43,14.05,NA,9.58,6,7.2,NA,NA,4.61032329508205,6.68090514350268,0.712758374910918,0.233918128654969
1980-01-01,52.0677,57.2715932505252,71.1001061195614,61.7278301615663,13.39,13.91,NA,8.86,6.3,7.5,NA,NA,3.46456970303141,11.8317642581777,3.32625619249823,-1.49747180085571
1980-02-01,52.0899,56.2504805629738,70.357269189954,61.6661023314047,14.3,14.0375,NA,8.97,6.3,7.6,NA,NA,3.39785344189489,8.13138038171324,6.71232876712329,4.81737413622904
1980-03-01,51.8687,56.903654348384,69.5083126989742,61.1105518599506,17.57,14.725,NA,9.64,6.3,7.6,NA,NA,-9.88656723256054,-18.0153061689881,-3.27342747111682,-4.8220003767188
1980-04-01,50.8454,55.6395986053958,68.5532366466218,60.493273558335,16.14,16.13,NA,10.22,6.9,7.7,NA,NA,-1.77682577974114,4.02485563924834,-1.52621101526211,-1.54363744310311
1980-05-01,49.5947,54.2679336560343,67.5981605942696,60.4315457281734,9.79,12.975,NA,10.26,7.5,7.8,NA,NA,4.98269204987547,5.4440540554994,1.01078167115904,2.43216080402012
1980-06-01,48.9621,53.9253698505925,66.6430845419172,59.8759952567193,8.49,11.6375,NA,10.11,7.6,7.7,NA,NA,6.59140303842718,4.54524706729623,4.53635757171448,2.39403453689168
1980-07-01,48.609,54.4093763246735,65.9002476123099,60.1846344075272,8.65,11.03,NA,9.7,7.8,7.6,NA,NA,4.7874515449941,6.59907342275695,6.25398851308231,2.74051360674586
1980-08-01,48.7646,54.1565651760759,65.1574106827025,60.3080900678503,9.91,10.5625,NA,8.98,7.7,7.6,NA,NA,3.37442637443247,0.938845352192167,0.360360360360376,0.671516508114152
1980-09-01,49.5764,55.403234278733,64.5206933144676,58.209343842357,11.29,10.7625,NA,8.97,7.5,7.3,NA,NA,3.16724917235419,1.89494186229996,2.21424296828244,-1.0746711135816
1980-10-01,50.2058,56.0441904249917,63.9900955076052,58.5179829931648,12.94,11.67,NA,9.08,7.5,7.3,NA,NA,2.80647897941964,-0.880072919063364,1.87353629976581,0.936504963476302
1980-11-01,51.0418,56.1532093589594,63.6717368234878,59.5056282757499,15.68,13.0875,NA,9.45,7.5,7.2,NA,NA,3.96029685692978,7.23522978371982,3.79310344827586,-2.8205604008165
1980-12-01,51.3906,56.601502733982,63.4594977007428,58.641438653488,18.65,17.02,NA,10.2,7.2,7.3,NA,NA,-1.86661293250554,-5.55858514796668,-3.54374307862676,-0.992934886385308
1981-01-01,51.0656,55.9812225924413,63.5656172621153,58.3945273328417,17.19,17.0125,NA,9.47,7.5,7.4,NA,NA,-0.578473865516026,-1.85304359324724,-3.2146957520092,-0.308582449373198
1981-02-01,50.8554,56.320027124298,63.5656172621153,59.5056282757499,16.14,17.475,NA,10.67,7.4,7.4,NA,NA,-3.57743981853561,-2.117072206803,3.79596678529064,-1.23815051267171
1981-03-01,51.1107,56.1987905511787,63.6717368234878,59.2587169551036,14.43,16.9625,NA,13.6,7.4,7.4,NA,NA,3.99888419831017,7.04558801938041,1.77142857142854,1.19490695396669
1981-04-01,50.8864,57.3721538189264,63.8839759462328,58.7031664836496,15.08,17.22,NA,13.19,7.2,7.1,NA,NA,1.50310840899532,-1.14226687468926,7.13082537900058,4.35540069686413
1981-05-01,51.1788,56.4802661608627,63.9900955076052,59.073533464619,18.27,18.975,NA,13.2,7.5,7.2,NA,NA,-1.70447428532146,2.8091032461423,0.838574423480093,-0.426636987571873
1981-06-01,51.4496,56.82142023871,64.2023346303502,58.3945273328417,16.9,19.25,NA,13.09,7.5,7.2,NA,NA,0.672532467129916,-0.425519352906911,-2.2869022869023,2.58941877794335
1981-07-01,51.7764,56.8773394332883,64.5206933144676,58.8883499741342,17.76,19.66,NA,12.96,7.2,7.2,NA,NA,-2.36707931509957,-4.54146955059654,-1.38297872340425,1.63428363900491
1981-08-01,51.7129,54.7359632173786,64.9451715599576,58.9500778042958,17.96,22.0125,NA,12.9,7.4,7.1,NA,NA,0.354436841347451,-3.42473046719022,4.74649406688242,-0.232267286046096
1981-09-01,51.4605,56.0874220712203,65.3696498054475,59.1352612947805,16.84,20.54,NA,12.5,7.6,8.1,NA,NA,-9.13502080686868,-13.4740043460084,-6.5396498455201,-3.74283667621777
1981-10-01,51.0625,55.269310157264,65.7941280509374,59.4439004455884,15.39,18.7875,NA,11.78,7.9,8.3,NA,NA,1.51135406489717,-2.16627199456309,-6.94214876033055,-2.06511627906977
1981-11-01,50.473,54.2341001937685,65.7941280509374,58.9500778042958,12.48,16.6125,NA,11.08,8.3,8.3,NA,NA,3.01168433669584,9.19723003115131,7.10479573712254,-0.512917933130715
1981-12-01,49.9364,54.5564579036903,65.5818889281924,58.4562551630033,12.49,16,NA,10.82,8.5,8.7,NA,NA,0.438432298539236,-2.87511990020328,2.26644555002764,0.019094901661286
1982-01-01,48.9114,53.7768785439813,65.1574106827025,58.7031664836496,13.51,15.025,NA,10.46,8.6,8.6,NA,NA,-5.42761627452203,-8.56240789258227,2.21621621621623,-0.916380297823602
1982-02-01,49.9102,53.8497144696925,64.9451715599576,58.2710716725186,15,15.325,NA,10.27,8.9,8.9,NA,NA,-2.56936377866785,-6.46758930220325,3.27868852459017,2.79383429672446
1982-03-01,49.5691,53.1965406842822,65.1574106827025,58.8266221439727,14.21,15.74,NA,9.87,9,9.3,NA,NA,-3.47868616937964,-4.99658956286574,-0.460829493087564,2.00562324273665
1982-04-01,49.1146,51.715856800953,65.7941280509374,58.7031664836496,14.44,15.7375,NA,9.33,9.3,9.8,NA,NA,4.85827361466328,-2.49774849952449,1.49176954732509,1.06578463800073
1982-05-01,48.7805,52.1195088021525,66.3247258577998,58.7031664836496,13.8,15.5375,NA,9.18,9.4,10.3,NA,NA,0.151339855801792,-1.5818676243565,4.00405473897619,-1.87272727272728
1982-06-01,48.6606,51.2168132325316,66.6430845419172,57.2834263899335,14.46,16.88,NA,9.28,9.6,11.1,NA,NA,-5.91640098231177,-10.2961251706395,-0.194931773879151,-2.0196405410413
1982-07-01,48.4863,50.1938209081877,66.5369649805447,55.369863654925,13.44,16.2625,NA,9.46,9.8,11.9,NA,NA,-0.440100721457058,3.2996780801873,-0.488281250000008,-0.605143721633887
1982-08-01,48.0569,51.1411578516316,66.3247258577998,56.5426924279948,10.61,14.7625,NA,9,9.8,12,NA,NA,0.141708088067948,14.2658828528932,2.20804710500491,-1.27473363774734
1982-09-01,47.9303,50.5363847136294,65.9002476123099,56.2957811073485,10.66,13.61,NA,8.18,10.1,12.4,NA,NA,11.5985914861033,-0.70103885156076,7.2491598655785,3.14126035845057
1982-10-01,47.4738,49.5895176793837,65.47576936682,55.6785028057328,9.51,12.0125,NA,7.58,10.4,12.9,NA,NA,8.39776883254154,10.7383849039644,5.05819158460159,3.40059790732436
1982-11-01,47.32,50.4099791393306,65.47576936682,54.9994966739556,8.95,11.05,NA,7.31,10.8,12.9,NA,NA,4.78808353255312,3.62280444634844,3.15296122709844,1.12034694615106
1982-12-01,46.9813,50.0528481487466,65.9002476123099,55.2464079946018,8.66,10.56,NA,6.62,10.8,13.1,NA,NA,0.68803073504229,6.5152232213283,-1.85873605947955,5.66476054324518
1983-01-01,47.8523,50.9771595414818,66.5369649805447,56.1105976168638,8.36,9.8875,NA,5.82,10.4,12.7,10.7,NA,3.68160763571587,3.74805932341885,1.85185185185183,0.372061559276164
1983-02-01,47.5667,51.0218009153048,67.1736823487796,55.6167749755712,8.54,9.75,NA,5.83,10.4,12.7,10.8,NA,1.78597787644567,2.89937828272138,2.52066115702481,3.42038753159225
1983-03-01,47.9599,51.3681239943317,67.4920410328971,56.6044202581563,8.69,9.37,NA,5.45,10.3,12.5,10.8,NA,3.26416924347379,3.14250587216618,1.77347843611446,9.18866080156402
1983-04-01,48.5564,52.2087915497986,67.5981605942696,57.1599707296104,8.63,9.3625,NA,5.2,10.2,12.4,11,NA,3.54565285697947,8.56887099616892,5.66336633663367,8.23634735899732
1983-05-01,48.8647,52.5391377160888,67.704280155642,56.789603748641,8.49,9.225,NA,5.33,10.1,12.4,10.9,NA,4.4169227340787,3.41078515556582,-1.61169415292354,0.716845878136201
